10,2,0.000001,0.002847,0.005926
10,4,0.000000,0.000000,0.000000
10,8,0.000000,0.000000,0.000000
10,16,0.000000,0.000000,0.000000
100,2,0.000000,0.000000,0.000000
100,4,0.000001,0.003067,0.007005
100,8,0.000001,0.002463,0.006378
100,16,0.000001,0.000128,0.000886
1000,2,0.000003,0.011786,0.007345
1000,4,0.000003,0.008355,0.023297
1000,8,0.000003,0.006799,0.000392
1000,16,0.000003,0.001857,0.001819
10000,2,0.000046,0.131114,0.079588
10000,4,0.000046,0.031387,0.223380
10000,8,0.000052,0.062770,0.164033
10000,16,0.000035,0.022467,0.028728
100000,2,0.000122,0.256397,0.268947
100000,4,0.000188,0.130629,0.863239
100000,8,0.000299,0.466344,1.103873
100000,16,0.000338,0.338509,0.289007
1000000,2,0.001127,1.165434,1.190081
1000000,4,0.001304,1.027428,1.365543
1000000,8,0.001093,1.334109,1.626686
1000000,16,0.003507,2.202606,3.136916
10000000,2,0.009170,1.578835,1.536268
10000000,4,0.010859,1.764528,1.449033
10000000,8,0.010669,2.360926,2.202431
10000000,16,0.011996,3.102991,3.036329
100000000,2,0.092173,1.532307,1.592589
100000000,4,0.098743,1.720854,1.716617
100000000,8,0.103580,2.386476,2.155001
100000000,16,0.109691,2.979503,3.364981
1000000000,2,1.035506,1.673794,1.531499
1000000000,4,0.964193,1.976712,2.060228
1000000000,8,1.043556,2.663084,2.528208
1000000000,16,1.087211,3.597023,3.627820
10000000000,2,9.978256,1.603756,1.481518
10000000000,4,12.561191,1.784688,2.671281
10000000000,8,10.082225,2.512702,2.432334
10000000000,16,9.547208,2.794964,2.800950
